Number_of_cities,Dataset,Run,Fitness,Runtime,Solution,A,Drone,Truck,folder
30,RC101_2.5.dat,4,1098.0,339.7050228118896,"[[[[0, [29, 27, 26, 30, 28, 24, 21, 19, 22, 18, 23]], [29, []], [27, []], [26, []], [28, []], [30, []], [24, [25, 20]], [23, []], [25, []], [21, []], [18, []], [19, []], [20, []], [22, []]], [[0, [14, 7, 4, 5, 3, 1, 16, 6, 12, 13, 10, 9, 11, 8]], [10, []], [9, []], [13, []], [14, []], [17, [17]], [16, []], [15, [15]], [11, []], [12, []], [6, []], [2, [2]], [7, []], [8, []], [4, []], [5, []], [3, []], [1, []]]], [[[17, [17]]], [[15, [15]]], [[2, [2]]], [[24, [25, 20]]]]]",2,2,2,appendix
30,RC101_2.5.dat,5,1098.0,209.5978875160217,"[[[[0, [30, 26, 28, 29, 27, 18, 23, 24, 19, 21, 22]], [29, []], [27, []], [26, []], [28, []], [30, []], [19, [25, 20]], [18, []], [21, []], [25, []], [23, []], [24, []], [22, []], [20, []]], [[0, [12, 14, 1, 3, 5, 4, 8, 7, 6, 16, 11, 9, 13, 10]], [14, []], [17, [17]], [16, []], [15, [15]], [13, []], [9, []], [10, []], [11, []], [12, []], [1, []], [3, []], [5, []], [4, []], [8, []], [7, []], [6, []], [2, [2]]]], [[[17, [17]]], [[15, [15]]], [[2, [2]]], [[19, [25, 20]]]]]",2,2,2,appendix
30,RC101_2.5.dat,6,1098.0,412.1607773303986,"[[[[0, [30, 29, 27, 28, 26, 12, 11, 10, 9]], [30, []], [28, []], [26, []], [27, []], [29, []], [9, []], [10, []], [11, []], [12, []]], [[0, [24, 22, 16, 14, 13, 8, 5, 6, 7, 21, 23, 4, 1, 3, 19]], [24, []], [22, []], [20, [20, 2, 25, 18]], [19, []], [18, []], [21, []], [23, []], [25, []], [13, []], [15, [15]], [16, []], [17, [17]], [14, []], [6, []], [7, []], [8, []], [4, []], [5, []], [1, []], [3, []], [2, []]]], [[[20, [25, 18]]], [[20, [20, 2]]], [[15, [15]]], [[17, [17]]]]]",2,2,2,appendix
30,RC101_2.5.dat,7,1102.0,216.8077745437622,"[[[[0, [28, 26, 30, 27, 29, 9, 11, 10, 12]], [29, []], [27, []], [26, []], [28, []], [30, []], [9, []], [10, []], [11, []], [12, []]], [[0, [4, 8, 2, 16, 13, 24, 23, 21, 19, 18, 5, 22, 1, 3, 6, 7, 14]], [2, []], [1, []], [3, []], [5, []], [4, []], [8, []], [6, []], [7, []], [14, []], [17, [17]], [16, []], [15, [15]], [13, []], [24, [25, 20]], [23, []], [25, []], [21, []], [18, []], [19, []], [20, []], [22, []]]], [[[17, [17]]], [[15, [15]]], [[24, [25, 20]]]]]",2,2,2,appendix
30,RC101_2.5.dat,8,1090.0,156.2647881507874,"[[[[0, [23, 21, 19, 18, 22, 24, 30, 27, 28, 29, 26]], [22, []], [24, [25, 20]], [25, []], [23, []], [21, []], [18, []], [19, []], [20, []], [30, []], [28, []], [26, []], [27, []], [29, []]], [[0, [4, 8, 7, 10, 11, 6, 13, 16, 14, 9, 3, 5, 1, 12]], [2, [2]], [3, []], [5, []], [1, []], [4, []], [8, []], [7, []], [6, []], [12, []], [10, []], [11, []], [9, []], [13, []], [15, [15]], [16, []], [17, [17]], [14, []]]], [[[2, [2]]], [[24, [25, 20]]], [[15, [15]]], [[17, [17]]]]]",2,2,2,appendix
30,RC101_2.5.dat,9,1100.0,269.4374175071716,"[[[[0, [5, 14, 8, 16, 4, 1, 3, 6, 13, 9, 10, 11, 12, 7]], [2, [2]], [4, []], [8, []], [1, []], [3, []], [5, []], [7, []], [6, []], [14, []], [17, [17]], [16, []], [15, [15]], [13, []], [9, []], [10, []], [11, []], [12, []]], [[0, [30, 24, 22, 18, 23, 19, 28, 26, 29, 27, 21]], [24, []], [22, [25, 20]], [21, []], [25, []], [23, []], [18, []], [19, []], [20, []], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[2, [2]]], [[22, [25, 20]]], [[17, [17]]], [[15, [15]]]]]",2,2,2,appendix
30,RC101_2.5.dat,10,1098.0,205.2797224521637,"[[[[0, [19, 24, 22, 18, 20, 28, 21, 23, 27, 26, 30, 29]], [29, []], [27, []], [26, []], [28, []], [30, []], [19, [25]], [18, []], [21, []], [23, []], [25, []], [24, []], [22, []], [20, []]], [[0, [10, 12, 6, 4, 13, 9, 8, 5, 7, 1, 3, 16, 11, 14]], [11, []], [13, []], [9, []], [10, []], [15, [15]], [16, []], [17, [17]], [14, []], [12, []], [7, []], [8, []], [6, []], [4, []], [5, []], [1, []], [3, []], [2, [2]]]], [[[15, [15]]], [[17, [17]]], [[2, [2]]], [[19, [25]]]]]",2,2,2,appendix
30,RC101_2.5.dat,1,1078.805843601499,528.9339873790741,"[[[[0, [4, 14, 16, 21, 8, 23]], [4, []], [8, []], [12, [12]], [14, []], [17, [17, 15]], [16, []], [15, []], [9, [9, 25]], [24, [24, 18, 20, 19]], [25, []], [23, []], [21, []], [18, []], [19, []], [20, []], [22, [22]]], [[0, [1, 10, 29, 5]], [10, []], [11, [11, 2]], [13, [13, 26]], [7, [7]], [5, []], [3, [3]], [1, []], [6, [6]], [2, [27, 28, 30]], [29, []], [27, []], [26, []], [28, []], [30, []]]], [[[11, [11, 2]]], [[13, [13, 26]]], [[7, [7]]], [[3, [3]]], [[6, [6]]], [[2, [28]]], [[2, [27]]], [[2, [30]]], [[12, [12]]], [[17, [17, 15]]], [[9, [9, 25]]], [[24, [24, 18]]], [[24, [20, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,2,1043.0,360.5089621543884,"[[[[0, [6, 8, 14, 13, 23, 21]], [6, []], [8, []], [12, [12]], [14, []], [13, []], [9, [9, 20]], [24, [24, 25, 18, 19]], [23, []], [25, []], [21, []], [18, []], [19, []], [20, []], [22, [22]]], [[0, [5, 1, 10, 29, 16, 4]], [2, [2, 11]], [4, []], [1, []], [3, [3]], [5, []], [7, [7, 26]], [16, [28]], [11, []], [17, [17, 15]], [15, []], [10, [27, 30]], [27, []], [26, []], [28, []], [30, []], [29, []]]], [[[2, [2, 11]]], [[3, [3]]], [[7, [7, 26]]], [[16, [28]]], [[17, [17, 15]]], [[10, [27]]], [[10, [30]]], [[12, [12]]], [[9, [9, 20]]], [[24, [24, 18]]], [[24, [25, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,3,1070.924428212377,433.2104659080505,"[[[[0, [8, 24, 18, 21, 14, 23, 4]], [6, [6]], [4, []], [8, []], [14, []], [12, [12]], [9, [9]], [20, [20, 19, 25]], [19, []], [18, []], [21, []], [25, []], [23, []], [24, []], [22, [22]]], [[0, [5, 26, 29, 13, 16, 1, 10]], [3, [3]], [2, [2, 11]], [1, []], [5, []], [7, [7, 28]], [16, []], [17, [17, 15]], [15, []], [11, []], [13, [27]], [10, [30]], [29, []], [30, []], [28, []], [26, []], [27, []]]], [[[3, [3]]], [[2, [2, 11]]], [[7, [7]]], [[7, [28]]], [[6, [6]]], [[17, [17, 15]]], [[13, [27]]], [[10, [30]]], [[12, [12]]], [[9, [9]]], [[20, [20, 19]]], [[20, [25]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,4,1078.805843601499,435.5984816551208,"[[[[0, [5, 1]], [11, [11, 29]], [13, [13]], [7, [7, 2, 28, 26]], [5, []], [1, []], [3, [3]], [6, [6]], [2, [30, 27]], [30, []], [28, []], [26, []], [27, []], [29, []]], [[0, [8, 14, 10, 23, 21, 4, 16]], [4, []], [8, []], [12, [12]], [14, []], [17, [17, 15]], [16, []], [15, []], [10, []], [9, [9, 25]], [24, [24, 20, 19, 18]], [23, []], [25, []], [21, []], [18, []], [19, []], [20, []], [22, [22]]]], [[[11, [11]]], [[11, [29]]], [[13, [13]]], [[7, [7, 2]]], [[7, [28, 26]]], [[3, [3]]], [[6, [6]]], [[2, [27]]], [[2, [30]]], [[12, [12]]], [[17, [17, 15]]], [[9, [9, 25]]], [[24, [24, 18]]], [[24, [20, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,5,1070.924428212377,508.0696473121643,"[[[[0, [8, 19, 23, 24, 14]], [6, [6]], [8, []], [14, []], [12, [12]], [9, [9, 20]], [20, []], [19, [18, 25, 21]], [18, []], [21, []], [25, []], [23, []], [24, []], [22, [22]]], [[0, [16, 10, 11, 13, 1, 5, 29, 4]], [2, [2, 26]], [3, [3]], [5, []], [4, []], [1, []], [7, [7, 28]], [11, []], [13, []], [15, [15, 17]], [16, []], [17, []], [10, [27, 30]], [29, []], [30, []], [28, []], [26, []], [27, []]]], [[[2, [2, 26]]], [[3, [3]]], [[7, [7]]], [[7, [28]]], [[6, [6]]], [[15, [15, 17]]], [[10, [27]]], [[10, [30]]], [[12, [12]]], [[9, [9, 20]]], [[19, [18, 21]]], [[19, [25]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,6,1063.0,384.3533401489258,"[[[[0, [10, 1, 5, 16, 29, 4]], [5, []], [3, [3]], [1, []], [2, [2, 11]], [4, []], [7, [7, 26]], [11, []], [16, []], [17, [17, 15]], [15, []], [10, [27, 30, 28]], [30, []], [28, []], [26, []], [27, []], [29, []]], [[0, [6, 8, 14, 21, 23, 13]], [6, []], [8, []], [14, []], [12, [12]], [13, []], [9, [9, 25]], [24, [24, 20, 18, 19]], [25, []], [23, []], [18, []], [21, []], [19, []], [20, []], [22, [22]]]], [[[3, [3]]], [[2, [2, 11]]], [[7, [7, 26]]], [[17, [17, 15]]], [[10, [28]]], [[10, [27]]], [[10, [30]]], [[12, [12]]], [[9, [9, 25]]], [[24, [24, 18]]], [[24, [20, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,7,1070.0,450.5971417427063,"[[[[0, [6, 8, 16, 23, 21, 17, 15, 13, 14]], [6, []], [8, []], [12, [12]], [14, []], [17, []], [16, []], [15, []], [13, []], [9, [9, 25]], [24, [24, 18, 20, 19]], [23, []], [25, []], [21, []], [18, []], [19, []], [20, []], [22, [22]]], [[0, [4, 5, 26, 29, 1, 10]], [1, []], [3, [3, 2, 11]], [4, []], [7, [7]], [5, []], [2, []], [11, []], [10, [27, 28, 30]], [29, []], [27, []], [26, []], [28, []], [30, []]]], [[[3, [2, 11]]], [[3, [3]]], [[7, [7]]], [[10, [28]]], [[10, [27]]], [[10, [30]]], [[12, [12]]], [[9, [9, 25]]], [[24, [24, 18]]], [[24, [20, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,8,1058.077724671287,488.118914604187,"[[[[0, [6, 8, 23, 21, 14, 13]], [6, []], [8, []], [14, []], [12, [12]], [13, []], [9, [9, 25]], [24, [24, 18, 20, 19]], [25, []], [23, []], [21, []], [18, []], [19, []], [20, []], [22, [22]]], [[0, [1, 16, 5, 4, 10, 29]], [5, []], [1, []], [3, [3]], [4, []], [2, [2, 11, 28]], [7, [7, 26]], [11, []], [15, [15, 17]], [17, []], [16, []], [10, [27, 30]], [27, []], [29, []], [28, []], [26, []], [30, []]]], [[[3, [3]]], [[2, [2, 11]]], [[2, [28]]], [[7, [7, 26]]], [[15, [15, 17]]], [[10, [27]]], [[10, [30]]], [[12, [12]]], [[9, [9, 25]]], [[24, [24, 18]]], [[24, [20, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,9,1078.805843601499,477.2100312709808,"[[[[0, [6, 14, 16, 21, 23, 13, 8]], [6, []], [8, []], [12, [12]], [14, []], [17, [17, 15]], [16, []], [15, []], [13, []], [9, [9, 18]], [24, [24, 25, 20, 19]], [23, []], [25, []], [21, []], [18, []], [19, []], [20, []], [22, [22]]], [[0, [10, 4, 5, 1]], [10, []], [11, [11, 2]], [7, [7, 26]], [4, []], [5, []], [1, []], [3, [3]], [2, [29, 27, 28, 30]], [29, []], [27, []], [26, []], [28, []], [30, []]]], [[[11, [11, 2]]], [[7, [7, 26]]], [[3, [3]]], [[2, [29]]], [[2, [28]]], [[2, [27]]], [[2, [30]]], [[12, [12]]], [[17, [17, 15]]], [[9, [9, 18]]], [[24, [24, 20]]], [[24, [25, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,10,1071.0,587.483315706253,"[[[[0, [8, 4, 13, 23, 21, 14, 7, 18]], [6, [6]], [4, []], [8, []], [7, []], [12, [12]], [14, []], [13, []], [9, [9]], [24, [24, 20, 25, 19]], [23, []], [18, []], [21, []], [25, []], [19, []], [20, []], [22, [22]]], [[0, [5, 16, 10, 29, 1]], [3, [3]], [5, []], [1, []], [2, [2, 11]], [16, [28, 26]], [15, [15, 17]], [17, []], [11, []], [10, [30, 27]], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[3, [3]]], [[2, [2, 11]]], [[16, [28, 26]]], [[15, [15, 17]]], [[6, [6]]], [[10, [27]]], [[10, [30]]], [[12, [12]]], [[9, [9]]], [[24, [24, 20]]], [[24, [25, 19]]], [[22, [22]]]]]",4,2,2,appendix
30,RC101_2.5.dat,1,990.0512483795333,533.1000964641571,"[[[[0, [23, 1]], [1, []], [4, [4, 11]], [11, []], [7, [7, 22]], [8, [8, 21]], [6, [6, 17, 15]], [17, []], [15, []], [12, [12, 9, 25]], [9, []], [25, []], [23, []], [21, []], [22, []]], [[0, []], [16, [16, 13]], [3, [3, 19, 2]], [2, []], [5, [5, 26]], [14, [14, 18]], [13, []], [10, [10, 24]], [18, []], [19, []], [24, []], [20, [20, 27, 30, 28, 29]], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[16, [16, 13]]], [[4, [4, 11]]], [[3, [3, 19, 2]]], [[5, [5, 26]]], [[14, [14, 18]]], [[10, [10, 24]]], [[7, [7, 22]]], [[8, [8, 21]]], [[6, [6, 17, 15]]], [[20, [20, 28, 29]]], [[20, [27, 30]]], [[12, [12, 9, 25]]]]]",8,2,2,appendix
30,RC101_2.5.dat,2,995.0512483795333,513.6766021251678,"[[[[0, [23, 1]], [23, []], [3, [3, 2]], [4, [4]], [1, []], [5, [5]], [2, []], [8, [8, 7]], [6, [6, 15, 17]], [7, []], [15, []], [17, []], [12, [12, 9, 25]], [9, [21, 22]], [25, []], [21, []], [22, []]], [[0, [16, 13, 26]], [11, [11, 19]], [16, []], [13, []], [10, [10, 18]], [14, [14, 24]], [24, []], [19, []], [18, []], [20, [30, 28, 27, 29, 20]], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[11, [11, 19]]], [[3, [3, 2]]], [[4, [4]]], [[5, [5]]], [[10, [10, 18]]], [[14, [14, 24]]], [[8, [8, 7]]], [[6, [6, 15, 17]]], [[20, [27, 29, 20]]], [[20, [30, 28]]], [[12, [12, 9, 25]]], [[9, [21, 22]]]]]",8,2,2,appendix
30,RC101_2.5.dat,3,954.7687441727526,502.5816869735718,"[[[[0, [24, 29, 23, 26]], [22, [22, 18, 19]], [19, []], [18, []], [24, [25, 28, 30, 27, 21, 20]], [23, []], [21, []], [25, []], [20, []], [26, []], [28, []], [30, []], [27, []], [29, []]], [[0, []], [16, [16, 13]], [2, [2, 5, 1, 11]], [5, []], [4, [4]], [3, [3]], [1, []], [10, [10]], [13, []], [14, [14, 7]], [7, []], [6, [6, 17, 15]], [8, [8, 9]], [12, [12]], [17, []], [15, []], [11, []], [9, []]]], [[[16, [16, 13]]], [[2, [1, 11]]], [[2, [2, 5]]], [[4, [4]]], [[3, [3]]], [[10, [10]]], [[22, [22, 18, 19]]], [[14, [14, 7]]], [[24, [25, 30, 27, 20]]], [[24, [28, 21]]], [[6, [6, 17, 15]]], [[8, [8, 9]]], [[12, [12]]]]]",8,2,2,appendix
30,RC101_2.5.dat,4,990.0512483795333,621.4936640262604,"[[[[0, [23]], [23, []], [16, [16, 13]], [13, []], [11, [11, 19, 26]], [10, [10, 24]], [14, [14, 18]], [24, []], [18, []], [19, []], [20, [27, 29, 20, 30, 28]], [30, []], [28, []], [26, []], [27, []], [29, []]], [[0, []], [4, [4, 2]], [2, [1, 5]], [1, []], [5, []], [3, [3, 22]], [7, [7]], [8, [8, 21]], [6, [6, 15, 17]], [15, []], [17, []], [12, [12, 9, 25]], [9, []], [25, []], [21, []], [22, []]]], [[[16, [16, 13]]], [[4, [4, 2]]], [[11, [11, 19, 26]]], [[2, [1, 5]]], [[10, [10, 24]]], [[14, [14, 18]]], [[3, [3, 22]]], [[7, [7]]], [[8, [8, 21]]], [[6, [6, 15, 17]]], [[20, [27, 29, 20]]], [[20, [30, 28]]], [[12, [12, 9, 25]]]]]",8,2,2,appendix
30,RC101_2.5.dat,5,995.0512483795333,560.9411382675171,"[[[[0, []], [3, [3, 2, 13]], [2, []], [14, [14, 19]], [13, [18, 22, 24]], [19, []], [18, []], [22, []], [24, []], [20, [30, 28, 27, 29, 20, 26]], [30, []], [28, []], [26, []], [27, []], [29, []]], [[0, [1, 23]], [16, [16]], [11, [11, 4]], [4, []], [1, []], [5, [5]], [8, [8, 7]], [6, [6, 15, 17]], [7, []], [15, []], [17, []], [12, [12, 9, 25]], [10, [10, 21]], [9, []], [25, []], [23, []], [21, []]]], [[[16, [16]]], [[11, [11, 4]]], [[3, [3, 2, 13]]], [[5, [5]]], [[14, [14, 19]]], [[13, [18, 22, 24]]], [[8, [8, 7]]], [[6, [6, 15, 17]]], [[20, [27, 29, 20, 26]]], [[20, [30, 28]]], [[12, [12, 9, 25]]], [[10, [10, 21]]]]]",8,2,2,appendix
30,RC101_2.5.dat,6,983.0570962859163,481.830961227417,"[[[[0, [16, 13]], [16, []], [13, []], [3, [3, 11]], [14, [14]], [11, []], [8, [8, 7]], [7, []], [6, [6, 17, 15]], [12, [12, 9]], [17, []], [15, []], [9, [21, 22, 25]], [25, []], [21, []], [22, []]], [[0, [23]], [2, [2, 19, 29, 1]], [5, [5]], [1, []], [4, [4, 26]], [10, [10, 24]], [24, []], [19, [18, 20, 28]], [18, []], [23, []], [20, [30, 27]], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[2, [1]]], [[2, [2, 19, 29]]], [[5, [5]]], [[4, [4, 26]]], [[3, [3, 11]]], [[10, [10, 24]]], [[19, [18, 20, 28]]], [[14, [14]]], [[8, [8, 7]]], [[6, [6, 17, 15]]], [[20, [30, 27]]], [[12, [12, 9]]], [[9, [21, 22, 25]]]]]",8,2,2,appendix
30,RC101_2.5.dat,7,995.0512483795333,668.5662457942963,"[[[[0, [11]], [5, [5]], [10, [10]], [16, [16]], [7, [7]], [8, [15, 8]], [6, [6, 17]], [12, [12, 9]], [17, []], [15, []], [11, []], [9, []], [22, [22, 21, 23, 25, 24]], [21, []], [25, []], [23, []], [24, []]], [[0, [1]], [4, [4, 13]], [2, [2, 19, 3]], [3, []], [1, []], [14, [14, 18, 28, 20, 29, 26]], [13, []], [18, []], [19, []], [20, [30, 27]], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[5, [5]]], [[4, [4, 13]]], [[2, [2, 19, 3]]], [[10, [10]]], [[16, [16]]], [[14, [14, 18, 26]]], [[14, [28, 20, 29]]], [[7, [7]]], [[8, [15, 8]]], [[6, [6, 17]]], [[20, [30, 27]]], [[12, [12, 9]]], [[22, [22, 25, 24]]], [[22, [21, 23]]]]]",8,2,2,appendix
30,RC101_2.5.dat,8,993.6227766016838,377.1664044857025,"[[[[0, []], [16, [16, 11]], [11, []], [13, [13, 1]], [3, [3, 2]], [5, [5]], [1, []], [4, [14, 4]], [2, []], [6, [6, 7]], [7, []], [8, [8, 21]], [14, [15, 12, 17]], [12, []], [17, []], [15, []], [10, [10, 25]], [9, [9]], [25, []], [21, []]], [[0, [29, 26, 23]], [29, []], [19, [19, 24, 18]], [24, [22, 28]], [18, []], [23, []], [22, [30, 27, 20]], [20, []], [30, []], [28, []], [26, []], [27, []]]], [[[16, [16, 11]]], [[13, [13, 1]]], [[3, [3, 2]]], [[5, [5]]], [[19, [19, 24, 18]]], [[4, [4]]], [[24, [22, 28]]], [[4, [14]]], [[6, [6, 7]]], [[8, [8, 21]]], [[14, [15, 12, 17]]], [[22, [30, 27, 20]]], [[10, [10, 25]]], [[9, [9]]]]]",8,2,2,appendix
30,RC101_2.5.dat,9,983.0570962859163,693.9758331775665,"[[[[0, [16, 23, 13]], [23, []], [16, []], [10, [10, 11]], [14, [14, 7]], [13, []], [11, []], [6, [6, 17, 15]], [8, [8, 21]], [7, []], [12, [12, 9]], [17, []], [15, []], [9, [25]], [25, []], [21, []]], [[0, [1]], [5, [5]], [1, []], [4, [4, 2]], [3, [3, 19]], [2, [24, 22]], [24, [18, 20, 28]], [22, [26, 29]], [18, []], [19, []], [20, [27, 30]], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[5, [5]]], [[4, [4, 2]]], [[3, [3, 19]]], [[2, [24, 22]]], [[10, [10, 11]]], [[14, [14, 7]]], [[24, [18, 20, 28]]], [[22, [26, 29]]], [[6, [6, 17, 15]]], [[8, [8, 21]]], [[20, [27, 30]]], [[12, [12, 9]]], [[9, [25]]]]]",8,2,2,appendix
30,RC101_2.5.dat,10,994.3016516106934,447.4028377532959,"[[[[0, [13]], [13, []], [3, [3, 11, 2]], [14, [14, 7]], [2, []], [7, []], [6, [6, 15]], [8, [8, 21]], [17, [17, 12]], [15, []], [11, []], [12, []], [9, [9, 25, 22]], [25, []], [21, []], [22, []]], [[0, [1]], [16, [16]], [1, []], [5, [5, 19]], [4, [4, 26]], [10, [10, 18, 20, 28, 29, 23, 24]], [18, []], [23, []], [24, []], [19, []], [20, [30, 27]], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[16, [16]]], [[5, [5, 19]]], [[4, [4, 26]]], [[3, [3, 11, 2]]], [[10, [10, 24]]], [[10, [18, 23]]], [[14, [14, 7]]], [[10, [20, 28, 29]]], [[6, [6, 15]]], [[8, [8, 21]]], [[20, [30, 27]]], [[17, [17, 12]]], [[9, [9, 25, 22]]]]]",8,2,2,appendix
30,RC101_2.dat,1,1013.092308232844,181.4253358840942,"[[[[0, [1, 7, 5, 12, 6, 8, 2, 9, 15, 11, 4, 16]], [2, []], [1, []], [3, [3]], [5, []], [4, []], [8, []], [6, []], [7, []], [12, []], [14, [14]], [13, [13]], [9, []], [15, []], [11, []], [17, [17]], [16, []], [10, [10]]], [[0, [30, 28, 27, 29, 20, 26, 22, 23, 25, 21, 18, 19]], [29, []], [27, []], [26, []], [28, []], [30, []], [20, []], [24, [24]], [22, []], [23, []], [25, []], [21, []], [18, []], [19, []]]], [[[3, [3]]], [[14, [14]]], [[13, [13]]], [[24, [24]]], [[17, [17]]], [[10, [10]]]]]",2,2,2,appendix
30,RC101_2.dat,2,1025.0,157.9911184310913,"[[[[0, [21, 23, 22, 25, 19, 18, 20, 29, 27, 26, 28, 30]], [20, []], [24, [24]], [22, []], [21, []], [25, []], [23, []], [18, []], [19, []], [29, []], [27, []], [26, []], [28, []], [30, []]], [[0, [3, 6, 5, 1, 2, 4, 12, 9, 15, 11, 8, 7]], [1, []], [3, []], [5, []], [4, []], [8, []], [7, []], [6, []], [2, []], [12, []], [9, []], [13, [13]], [14, [14]], [11, []], [15, []], [17, [17, 16]], [16, []], [10, [10]]]], [[[13, [13]]], [[24, [24]]], [[14, [14]]], [[17, [17, 16]]], [[10, [10]]]]]",2,2,2,appendix
30,RC101_2.dat,3,1018.092308232844,179.3124561309814,"[[[[0, [29, 26, 30, 25, 23, 21, 18, 19, 20, 22, 27, 28]], [29, []], [27, []], [26, []], [28, []], [30, []], [24, [24]], [25, []], [23, []], [21, []], [18, []], [19, []], [20, []], [22, []]], [[0, [1, 5, 8, 6, 7, 15, 12, 9, 2, 11, 16]], [2, []], [3, [3]], [1, []], [5, []], [4, [4]], [8, []], [6, []], [7, []], [14, [14]], [17, [17]], [15, []], [16, []], [12, []], [9, []], [13, [13]], [11, []], [10, [10]]]], [[[3, [3]]], [[4, [4]]], [[14, [14]]], [[17, [17]]], [[24, [24]]], [[13, [13]]], [[10, [10]]]]]",2,2,2,appendix
30,RC101_2.dat,4,1013.0,172.0857648849487,"[[[[0, [25, 18, 20, 30, 28, 26, 27, 29, 19, 22, 23, 21]], [24, [24]], [22, []], [19, []], [23, []], [21, []], [25, []], [18, []], [20, []], [30, []], [28, []], [26, []], [27, []], [29, []]], [[0, [7, 8, 4, 5, 1, 12, 9, 11, 15, 16, 2, 6]], [2, []], [6, []], [7, []], [8, []], [4, []], [5, []], [3, [3]], [1, []], [14, [14]], [12, []], [10, [10]], [9, []], [11, []], [13, [13]], [15, []], [16, []], [17, [17]]]], [[[24, [24]]], [[3, [3]]], [[14, [14]]], [[10, [10]]], [[13, [13]]], [[17, [17]]]]]",2,2,2,appendix
30,RC101_2.dat,5,1006.6798728876,233.8845717906952,"[[[[0, [29, 26, 27, 30, 28, 25, 23, 18, 21, 19, 22, 20]], [29, []], [27, []], [26, []], [28, []], [30, []], [24, [24]], [25, []], [23, []], [18, []], [21, []], [19, []], [20, []], [22, []]], [[0, [8, 7, 6, 2, 5, 11, 15, 13, 9, 16, 12]], [2, []], [3, [3]], [1, [1, 4]], [5, []], [4, []], [8, []], [7, []], [6, []], [14, [14]], [12, []], [11, []], [9, []], [17, [17]], [16, []], [15, []], [13, []], [10, [10]]]], [[[3, [3]]], [[1, [1, 4]]], [[24, [24]]], [[14, [14]]], [[17, [17]]], [[10, [10]]]]]",2,2,2,appendix
30,RC101_2.dat,6,1071.0,279.7672293186188,"[[[[0, [12, 15, 13, 16, 11, 9, 23, 25, 21, 18, 19, 20, 22]], [17, [17]], [16, []], [12, []], [14, [14]], [13, []], [15, []], [11, []], [10, [10]], [9, []], [24, [24]], [23, []], [25, []], [21, []], [18, []], [19, []], [20, []], [22, []]], [[0, [3, 5, 8, 1, 30, 28, 26, 27, 29, 7, 6, 2]], [1, []], [3, []], [5, []], [4, [4]], [8, []], [7, []], [6, []], [2, []], [30, []], [28, []], [26, []], [27, []], [29, []]]], [[[4, [4]]], [[17, [17]]], [[14, [14]]], [[10, [10]]], [[24, [24]]]]]",2,2,2,appendix
30,RC101_2.dat,7,1013.092308232844,224.4307918548584,"[[[[0, [27, 30, 29, 28, 26, 20, 18, 19, 21, 23, 25, 22]], [29, []], [27, []], [26, []], [28, []], [30, []], [24, [24]], [21, []], [23, []], [25, []], [18, []], [19, []], [20, []], [22, []]], [[0, [8, 2, 1, 5, 4, 7, 11, 15, 9, 12, 6]], [2, []], [3, [3]], [1, []], [5, []], [4, []], [8, []], [6, []], [7, []], [10, [10]], [13, [13]], [9, []], [11, []], [15, []], [17, [17, 16]], [16, []], [14, [14]], [12, []]]], [[[3, [3]]], [[10, [10]]], [[13, [13]]], [[24, [24]]], [[17, [17, 16]]], [[14, [14]]]]]",2,2,2,appendix
30,RC101_2.dat,8,1013.66662780082,187.1336958408356,"[[[[0, [19, 21, 26, 28, 25, 20, 18, 23, 22, 30, 27, 29]], [24, [24]], [22, []], [20, []], [19, []], [21, []], [23, []], [25, []], [18, []], [30, []], [26, []], [28, []], [27, []], [29, []]], [[0, [3, 1, 2, 7, 8, 6, 5, 12, 11, 15, 9]], [1, []], [5, []], [3, []], [4, [4]], [2, []], [6, []], [7, []], [8, []], [14, [14]], [12, []], [10, [10]], [11, []], [17, [17, 16]], [16, []], [15, []], [13, [13]], [9, []]]], [[[4, [4]]], [[24, [24]]], [[14, [14]]], [[10, [10]]], [[17, [17, 16]]], [[13, [13]]]]]",2,2,2,appendix
